Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
ppb,Union Square - Lower East Side,Annual Average 2020,01/01/2020,19.7
ppb,Lower Manhattan,Annual Average 2009,12/01/2008,36.7
ppb,Lower Manhattan,Annual Average 2020,01/01/2020,21.6
ppb,Financial District (CD1),Annual Average 2011,12/01/2010,33.5
ppb,South Beach and Willowbrook (CD2),Annual Average 2015,01/01/2015,13.6
ppb,Woodside and Sunnyside (CD2),Annual Average 2011,12/01/2010,25.1
ppb,Long Island City and Astoria (CD1),Annual Average 2015,01/01/2015,20.7
ppb,Long Island City and Astoria (CD1),Winter 2018-19,12/01/2018,24
ppb,Financial District (CD1),Summer 2014,06/01/2014,25.2
mcg/m3,Morris Park and Bronxdale (CD11),Summer 2012,06/01/2012,10.2
mcg/m3,Morris Park and Bronxdale (CD11),Summer 2021,06/01/2021,8.6
mcg/m3,Morris Park and Bronxdale (CD11),Winter 2021-22,12/01/2021,7.3
mcg/m3,Bayside and Little Neck (CD11),Summer 2012,06/01/2012,9.8
mcg/m3,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,9.9
mcg/m3,Morningside Heights and Hamilton Heights (CD9),Summer 2021,06/01/2021,8.8
mcg/m3,East Harlem (CD11),Summer 2013,06/01/2013,10.9
mcg/m3,East Harlem (CD11),Summer 2012,06/01/2012,11
ppb,South Crown Heights and Lefferts Gardens (CD9),Summer 2013,06/01/2013,29.6
ppb,South Crown Heights and Lefferts Gardens (CD9),Summer 2012,06/01/2012,32.1
ppb,West Queens,Summer 2013,06/01/2013,30.7
ppb,West Queens,Summer 2021,06/01/2021,29.2
mcg/m3,Kew Gardens and Woodhaven (CD9),Winter 2019-20,12/01/2019,7.7
mcg/m3,West Queens,Annual Average 2015,01/01/2015,9.2
mcg/m3,Kew Gardens and Woodhaven (CD9),Annual Average 2020,01/01/2020,6.1
mcg/m3,Morris Park and Bronxdale (CD11),Annual Average 2015,01/01/2015,8.9
mcg/m3,Morris Park and Bronxdale (CD11),Annual Average 2020,01/01/2020,6
mcg/m3,Morris Park and Bronxdale (CD11),Annual Average 2009,12/01/2008,10.6
mcg/m3,Morris Park and Bronxdale (CD11),Annual Average 2011,12/01/2010,10.5
mcg/m3,Morris Park and Bronxdale (CD11),Summer 2014,06/01/2014,8.5
mcg/m3,Morris Park and Bronxdale (CD11),Annual Average 2010,12/01/2009,9.7
mcg/m3,Morris Park and Bronxdale (CD11),Winter 2019-20,12/01/2019,6.9
mcg/m3,Morris Park and Bronxdale (CD11),Winter 2012-13,12/01/2012,10.6
mcg/m3,Bayside and Little Neck (CD11),Annual Average 2011,12/01/2010,9.7
mcg/m3,Bayside and Little Neck (CD11),Annual Average 2009,12/01/2008,9.7
mcg/m3,Bayside and Little Neck (CD11),Summer 2014,06/01/2014,7.9
mcg/m3,East Harlem (CD11),Annual Average 2009,12/01/2008,11.5
mcg/m3,East Harlem (CD11),Annual Average 2011,12/01/2010,11.1
mcg/m3,East Harlem (CD11),Summer 2014,06/01/2014,9.3
mcg/m3,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2020,01/01/2020,6.1
mcg/m3,Stapleton - St. George,Annual Average 2011,12/01/2010,9.4
number,Northeast Bronx,2015,01/01/2015,0.3
"per 100,000 adults",Chelsea - Clinton,2009-2011,01/01/2009,2.8
"per 100,000 adults",Northeast Bronx,2015-2017,01/01/2015,48.4
"per 100,000 adults",Central Harlem - Morningside Heights,2012-2014,01/02/2012,116.4
"per 100,000 adults",Chelsea - Clinton,2005-2007,01/01/2005,39.1
"per 100,000 adults",Fresh Meadows,2012-2014,01/02/2012,25.6
"per 100,000 adults",Fresh Meadows,2015-2017,01/01/2015,20.5
"per 100,000 adults",Chelsea - Clinton,2012-2014,01/02/2012,28.6
"per 100,000 adults",Northeast Bronx,2015-2017,01/01/2015,66.9
"per 100,000 adults",Chelsea - Clinton,2015-2017,01/01/2015,27.3
"per 100,000",Fresh Meadows,2012-2014,01/02/2012,5.4
"per 100,000",Chelsea - Clinton,2015-2017,01/01/2015,3.4
"per 100,000",Chelsea - Clinton,2012-2014,01/02/2012,3.7
"per 100,000",Fresh Meadows,2015-2017,01/01/2015,5.1
"per 100,000 adults",Downtown - Heights - Slope,2015-2017,01/01/2015,34.3
"per 100,000 adults",Downtown - Heights - Slope,2012-2014,01/02/2012,42.9
ppb,Southwest Queens,Summer 2014,06/01/2014,32.5
ppb,Chelsea - Clinton,Winter 2012-13,12/01/2012,35.6
ppb,Chelsea - Clinton,Summer 2015,06/01/2015,25.6
ppb,Fresh Meadows,Winter 2019-20,12/01/2019,22.5
ppb,Midtown (CD5),Summer 2021,06/01/2021,26.9
ppb,East New York and Starrett City (CD5),Summer 2021,06/01/2021,31.3
mcg/m3,Southwest Queens,Summer 2022,06/01/2022,6.2
mcg/m3,Southwest Queens,Annual Average 2012,12/01/2011,8.3
mcg/m3,Fresh Meadows,Summer 2015,06/01/2015,9.1
"per 100,000 adults",Fresh Meadows,2017-2019,01/01/2017,5
"per 100,000 adults",Northeast Bronx,2005-2007,01/01/2005,25.9
"per 100,000 adults",Central Harlem - Morningside Heights,2015-2017,01/01/2015,20.2
"per 100,000 adults",Downtown - Heights - Slope,2012-2014,01/02/2012,15.7
mcg/m3,Stapleton - St. George,Summer 2014,06/01/2014,7.9
number,West Queens,2015,01/01/2015,23.7
number,West Queens,2015,01/01/2015,0.2
number,Stapleton - St. George,2015,01/01/2015,0
mcg/m3,Coney Island - Sheepshead Bay,Winter 2018-19,12/01/2018,6.7
"per 100,000 children",Stapleton - St. George,2012-2014,01/02/2012,94.8
"per 100,000 children",Stapleton - St. George,2012-2014,01/02/2012,17.3
"per 100,000 children",Stapleton - St. George,2015-2017,01/01/2015,78.7
"per 100,000 children",Stapleton - St. George,2015-2017,01/01/2015,15
ppb,Coney Island - Sheepshead Bay,Summer 2011,06/01/2011,36.6
ppb,Coney Island - Sheepshead Bay,Summer 2014,06/01/2014,32.6
number,Stapleton - St. George,2015,01/01/2015,4.6
"per 100,000 adults",West Queens,2012-2014,01/02/2012,13.6
ppb,Rockaways,Summer 2014,06/01/2014,36.3
ppb,Bayside and Little Neck (CD11),Summer 2021,06/01/2021,30.3
ppb,South Crown Heights and Lefferts Gardens (CD9),Summer 2015,06/01/2015,15.9
ppb,South Crown Heights and Lefferts Gardens (CD9),Summer 2019,06/01/2019,14.1
ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2019-20,12/01/2019,27.4
mcg/m3,Rockaways,Annual Average 2012,12/01/2011,7.4
mcg/m3,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,9.4
mcg/m3,Bayside and Little Neck (CD11),Annual Average 2010,12/01/2009,9
mcg/m3,Stapleton - St. George,Winter 2012-13,12/01/2012,9.6
"per 100,000 adults",West Queens,2012-2014,01/02/2012,8.8
"per 100,000 adults",West Queens,2015-2017,01/01/2015,12.7
ppb,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2015,01/01/2015,20.8
ppb,South Crown Heights and Lefferts Gardens (CD9),Winter 2018-19,12/01/2018,22.8
ppb,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2020,01/01/2020,16.9
"per 100,000 adults",Stapleton - St. George,2012-2014,01/02/2012,59.3
"per 100,000 adults",Stapleton - St. George,2015-2017,01/01/2015,53.8
"per 100,000 adults",Bedford Stuyvesant - Crown Heights,2015-2017,01/01/2015,22.3
"per 100,000 adults",Willowbrook,2012-2014,01/02/2012,14
"per 100,000 adults",Fordham - Bronx Pk,2015-2017,01/01/2015,21.2
"per 100,000 adults",Fordham - Bronx Pk,2012-2014,01/02/2012,14.5
ppb,Hillcrest and Fresh Meadows (CD8),Annual Average 2009,12/01/2008,22.4
ppb,Hillcrest and Fresh Meadows (CD8),Annual Average 2011,12/01/2010,21.7
ppb,Crown Heights and Prospect Heights (CD8),Annual Average 2015,01/01/2015,21.3
ppb,Crown Heights and Prospect Heights (CD8),Winter 2018-19,12/01/2018,23.6
ppb,Belmont and East Tremont (CD6),Annual Average 2009,12/01/2008,27.1
ppb,Belmont and East Tremont (CD6),Annual Average 2011,12/01/2010,24.8
ppb,Rego Park and Forest Hills (CD6),Annual Average 2011,12/01/2010,24.1
ppb,Rego Park and Forest Hills (CD6),Annual Average 2009,12/01/2008,25
ppb,Clinton and Chelsea (CD4),Annual Average 2011,12/01/2010,33.5
ppb,Clinton and Chelsea (CD4),Annual Average 2009,12/01/2008,36.3
"per 100,000 adults",Bedford Stuyvesant - Crown Heights,2015-2017,01/01/2015,100.2
"per 100,000 adults",Sunset Park,2015-2017,01/01/2015,26.9
"per 100,000 adults",Ridgewood - Forest Hills,2015-2017,01/01/2015,18.4
"per 100,000 adults",Fordham - Bronx Pk,2012-2014,01/02/2012,99.5
"per 100,000 adults",Crotona -Tremont,2015-2017,01/01/2015,112
"per 100,000 adults",Willowbrook,2012-2014,01/02/2012,21.6
"per 100,000 adults",Crotona -Tremont,2012-2014,01/02/2012,138.1
"per 100,000 adults",Willowbrook,2015-2017,01/01/2015,21.4
mcg/m3,Willowbrook,Annual Average 2010,12/01/2009,9
mcg/m3,Willowbrook,Summer 2015,06/01/2015,8.9
mcg/m3,Willowbrook,Winter 2019-20,12/01/2019,7
mcg/m3,Willowbrook,Summer 2019,06/01/2019,7.4
mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2009-10,12/01/2009,10.3
mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2016-17,12/01/2016,7.9
"per 100,000 adults",Brooklyn,2012-2014,01/02/2012,11.5
"per 100,000 adults",Brooklyn,2015-2017,01/01/2015,10.5
"per 100,000 adults",Southwest Queens,2017-2019,01/01/2017,5
"per 100,000 adults",Gramercy Park - Murray Hill,2017-2019,01/01/2017,5
"per 100,000 adults",Greenwich Village - SoHo,2017-2019,01/01/2017,3
ppb,Canarsie - Flatlands,Winter 2012-13,12/01/2012,22.6
ppb,Greenwich Village - SoHo,Summer 2009,06/01/2009,20.6
ppb,Gramercy Park - Murray Hill,Summer 2009,06/01/2009,16.1
ppb,Southwest Queens,Summer 2009,06/01/2009,26.5
ppb,Bushwick (CD4),Summer 2021,06/01/2021,12.7
ppb,Lower East Side and Chinatown (CD3),Winter 2021-22,12/01/2021,22.6
ppb,Morrisania and Crotona (CD3),Summer 2021,06/01/2021,13.4
ppb,Highbridge and Concourse (CD4),Annual Average 2016,12/31/2015,21.2
ppb,Bedford Stuyvesant (CD3),Winter 2021-22,12/01/2021,22.3
ppb,Bushwick (CD4),Annual Average 2016,12/31/2015,19.8
ppb,Bushwick (CD4),Summer 2012,06/01/2012,18.4
ppb,Bushwick (CD4),Summer 2013,06/01/2013,18.1
ppb,Morrisania and Crotona (CD3),Summer 2013,06/01/2013,18.5
ppb,Morrisania and Crotona (CD3),Summer 2012,06/01/2012,19
ppb,Jackson Heights (CD3),Annual Average 2018,01/01/2018,19.1
ppb,Jackson Heights (CD3),Winter 2021-22,12/01/2021,21.2
"per 100,000 adults",Canarsie - Flatlands,2009-2011,01/01/2009,12.5
"per 100,000 adults",Gramercy Park - Murray Hill,2015-2017,01/01/2015,6.9
"per 100,000 adults",Greenwich Village - SoHo,2015-2017,01/01/2015,4.7
"per 100,000 adults",East Flatbush - Flatbush,2012-2014,01/02/2012,10.6
"per 100,000 adults",Canarsie - Flatlands,2012-2014,01/02/2012,11.1
"per 100,000 adults",Canarsie - Flatlands,2015-2017,01/01/2015,18.3
"per 100,000 adults",Hunts Point - Mott Haven,2012-2014,01/02/2012,19.7
"per 100,000 adults",Gramercy Park - Murray Hill,2012-2014,01/02/2012,12.1
"per 100,000 adults",Southwest Queens,2012-2014,01/02/2012,13.3
"per 100,000 adults",Southwest Queens,2015-2017,01/01/2015,18.5
ppb,East Flatbush (CD17),Summer 2012,06/01/2012,17
ppb,East Flatbush (CD17),Annual Average 2018,01/01/2018,18.1
ppb,Flatlands and Canarsie (CD18),Annual Average 2018,01/01/2018,14.5
"per 100,000 children",Jamaica,2012-2014,01/02/2012,23.7
"per 100,000 children",Hunts Point - Mott Haven,2015-2017,01/01/2015,194.7
"per 100,000 children",Greenwich Village - SoHo,2015-2017,01/01/2015,14.2
"per 100,000 children",East Flatbush - Flatbush,2012-2014,01/02/2012,102.4
"per 100,000 children",Brooklyn,2017-2019,01/01/2017,54
"per 100,000 children",Southwest Queens,2005-2007,01/01/2005,81.4
mcg/m3,Canarsie - Flatlands,Winter 2011-12,12/01/2011,8.3
mcg/m3,Canarsie - Flatlands,Summer 2020,06/01/2020,6.6
mcg/m3,Hunts Point - Mott Haven,Winter 2011-12,12/01/2011,8.8
ppb,Tottenville and Great Kills (CD3),Summer 2013,06/01/2013,7.6
ppb,Tottenville and Great Kills (CD3),Summer 2021,06/01/2021,5.1
ppb,Elmhurst and Corona (CD4),Winter 2021-22,12/01/2021,22
ppb,Morrisania and Crotona (CD3),Annual Average 2010,12/01/2009,25
ppb,Bedford Stuyvesant (CD3),Summer 2019,06/01/2019,15.4
ppb,Bushwick (CD4),Annual Average 2010,12/01/2009,24.2
ppb,Bushwick (CD4),Winter 2012-13,12/01/2012,26.4
ppb,Ridgewood - Forest Hills,Summer 2021,06/01/2021,11.3
ppb,Ridgewood - Forest Hills,Winter 2021-22,12/01/2021,20.9
ppb,Northeast Bronx,Summer 2012,06/01/2012,16.3
ppb,Northeast Bronx,Annual Average 2016,12/31/2015,17.5
ppb,Northeast Bronx,Annual Average 2010,12/01/2009,20.2
ppb,Northeast Bronx,Winter 2012-13,12/01/2012,22.2
ppb,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,21.3
ppb,Morrisania and Crotona (CD3),Winter 2012-13,12/01/2012,26.7
ppb,Jackson Heights (CD3),Summer 2015,06/01/2015,16.2
ppb,Jackson Heights (CD3),Summer 2019,06/01/2019,14.4
"per 100,000 adults",South Beach - Tottenville,2015-2017,01/01/2015,13.9
"per 100,000",Williamsburg - Bushwick,2015-2017,01/01/2015,3.7
"per 100,000",Upper West Side,2012-2014,01/02/2012,4.8
"per 100,000",Upper West Side,2015-2017,01/01/2015,4.6
"per 100,000",Williamsburg - Bushwick,2012-2014,01/02/2012,3.9
"per 100,000",Bayside - Little Neck,2012-2014,01/02/2012,4.8
"per 100,000",Bayside - Little Neck,2015-2017,01/01/2015,5.3
ppb,Sunset Park,Summer 2014,06/01/2014,30.6
ppb,Sunset Park (CD7),Summer 2012,06/01/2012,32.2
ppb,Sunset Park (CD7),Summer 2019,06/01/2019,16.2
number,Bayside - Little Neck,2015,01/01/2015,0.2
mcg/m3,Bayside Little Neck-Fresh Meadows,Summer 2022,06/01/2022,6.3
mcg/m3,Sunset Park,Annual Average 2012,12/01/2011,9.6
mcg/m3,Southeast Queens,Annual Average 2012,12/01/2011,8
mcg/m3,Staten Island,Annual Average 2010,12/01/2009,8.8
ppb,Williamsburg - Bushwick,Annual Average 2011,12/01/2010,25.8
ppb,Williamsburg - Bushwick,Annual Average 2020,01/01/2020,18.5
"per 100,000 adults",Williamsburg - Bushwick,2005-2007,01/01/2005,31.6
"per 100,000 adults",Bayside - Little Neck,2005-2007,01/01/2005,15.1
"per 100,000 adults",Upper West Side,2005-2007,01/01/2005,15.3
"per 100,000 adults",East New York,2012-2014,01/02/2012,16.9
"per 100,000 adults",South Beach - Tottenville,2012-2014,01/02/2012,11.4
ppb,Flushing and Whitestone (CD7),Annual Average 2015,01/01/2015,19
ppb,Flatbush and Midwood (CD14),Winter 2018-19,12/01/2018,21.1
ppb,Flushing and Whitestone (CD7),Annual Average 2020,01/01/2020,15.6
"per 100,000 adults",South Beach - Tottenville,2012-2014,01/02/2012,18.6
"per 100,000 adults",Staten Island,2012-2014,01/02/2012,37.9
"per 100,000 adults",Staten Island,2015-2017,01/01/2015,33.9
mcg/m3,South Beach - Tottenville,Summer 2015,06/01/2015,8.4
ppb,Hunts Point and Longwood (CD2),Annual Average 2015,01/01/2015,20.9
ppb,Woodside and Sunnyside (CD2),Annual Average 2009,12/01/2008,25.9
"per 100,000 adults",Southeast Queens,2015-2017,01/01/2015,28.9
"per 100,000 adults",Bensonhurst - Bay Ridge,2015-2017,01/01/2015,12.8
"per 100,000 adults",Borough Park,2012-2014,01/02/2012,15.1
"per 100,000 adults",Borough Park,2015-2017,01/01/2015,14.2
mcg/m3,Lower Manhattan,Annual Average 2010,12/01/2009,12.2
mcg/m3,Lower Manhattan,Summer 2015,06/01/2015,11
mcg/m3,Bensonhurst - Bay Ridge,Winter 2019-20,12/01/2019,7.6
mcg/m3,Bensonhurst - Bay Ridge,Summer 2019,06/01/2019,7.8
mcg/m3,Rockaways,Winter 2012-13,12/01/2012,9.2
mcg/m3,Union Square - Lower East Side,Summer 2017,06/01/2017,10.2
mcg/m3,Union Square - Lower East Side,Winter 2016-17,12/01/2016,8.7
mcg/m3,Lower Manhattan,Winter 2011-12,12/01/2011,11.7
mcg/m3,Lower Manhattan,Summer 2017,06/01/2017,10.5
mcg/m3,Borough Park,Winter 2011-12,12/01/2011,9.2
mcg/m3,Borough Park,Summer 2017,06/01/2017,8.8
mcg/m3,Borough Park,Summer 2018,06/01/2018,8.2
mcg/m3,Bensonhurst - Bay Ridge,Summer 2020,06/01/2020,6.7
mcg/m3,Southeast Queens,Annual Average 2014,12/01/2013,8
ppb,Greenpoint and Williamsburg (CD1),Summer 2014,06/01/2014,17.3
ppb,St. George and Stapleton (CD1),Annual Average 2020,01/01/2020,13.7
ppb,St. George and Stapleton (CD1),Winter 2018-19,12/01/2018,19.5
ppb,Bensonhurst - Bay Ridge,Summer 2015,06/01/2015,32.8
ppb,Bedford Stuyvesant - Crown Heights,Summer 2014,06/01/2014,30.3
"per 100,000 children",Manhattan,2012-2014,01/02/2012,127.2
"per 100,000 children",Borough Park,2005-2007,01/01/2005,12.4
"per 100,000 children",Borough Park,2017-2019,01/01/2017,20
ppb,East Harlem,Summer 2014,06/01/2014,28.9
ppb,Upper West Side,Summer 2014,06/01/2014,27.4
ppb,Upper West Side,Annual Average 2011,12/01/2010,29.3
ppb,Bedford Stuyvesant - Crown Heights,Summer 2012,06/01/2012,32.1
ppb,Jackson Heights (CD3),Winter 2019-20,12/01/2019,25.7
ppb,East Flatbush (CD17),Annual Average 2010,12/01/2009,23.6
ppb,Flatlands and Canarsie (CD18),Summer 2015,06/01/2015,10.8
ppb,Tottenville and Great Kills (CD3),Winter 2012-13,12/01/2012,16.7
ppb,Elmhurst and Corona (CD4),Summer 2015,06/01/2015,17.1
ppb,Elmhurst and Corona (CD4),Winter 2019-20,12/01/2019,26.7
"per 100,000",East Flatbush - Flatbush,2005-2007,01/01/2005,4.1
"per 100,000",Hunts Point - Mott Haven,2005-2007,01/01/2005,2.5
"per 100,000",Gramercy Park - Murray Hill,2005-2007,01/01/2005,3.2
"per 100,000",Greenwich Village - SoHo,2005-2007,01/01/2005,3.1
"per 100,000",Gramercy Park - Murray Hill,2017-2019,01/01/2017,3
"per 100,000",Canarsie - Flatlands,2012-2014,01/02/2012,5.9
"per 100,000",Canarsie - Flatlands,2015-2017,01/01/2015,6
"per 100,000",Hunts Point - Mott Haven,2012-2014,01/02/2012,3.7
"per 100,000",Hunts Point - Mott Haven,2015-2017,01/01/2015,3.6
"per 100,000",Bronx,2015-2017,01/01/2015,4.6
"per 100,000",Brooklyn,2015-2017,01/01/2015,5
"per 100,000",Gramercy Park - Murray Hill,2015-2017,01/01/2015,3.6
"per 100,000 children",Bronx,2017-2019,01/01/2017,108
"per 100,000 children",Jamaica,2005-2007,01/01/2005,113.6
"per 100,000 children",Canarsie - Flatlands,2017-2019,01/01/2017,18
"per 100,000 children",Hunts Point - Mott Haven,2005-2007,01/01/2005,35.9
"per 100,000 children",Hunts Point - Mott Haven,2005-2007,01/01/2005,169.4
"per 100,000 children",Gramercy Park - Murray Hill,2017-2019,01/01/2017,7
"per 100,000 children",Greenwich Village - SoHo,2005-2007,01/01/2005,19.9
mcg/m3,Hunts Point - Mott Haven,Winter 2016-17,12/01/2016,8.8
mcg/m3,Hunts Point - Mott Haven,Summer 2018,06/01/2018,9.2
mcg/m3,Kingsbridge - Riverdale,Annual Average 2010,12/01/2009,10.1
ppb,East New York,Summer 2021,06/01/2021,31.1
ppb,East Harlem,Summer 2012,06/01/2012,32.3
ppb,Upper West Side,Summer 2012,06/01/2012,30.2
ppb,East Harlem,Summer 2013,06/01/2013,28.9
ppb,Bedford Stuyvesant - Crown Heights,Summer 2013,06/01/2013,29.7
ppb,Bedford Stuyvesant - Crown Heights,Summer 2021,06/01/2021,30.3
ppb,Flushing - Clearview,Summer 2013,06/01/2013,31.4
ppb,East Harlem,Summer 2022,06/01/2022,31.6
ppb,Coney Island - Sheepshead Bay,Summer 2022,06/01/2022,37.1
ppb,Union Square - Lower East Side,Summer 2015,06/01/2015,27.7
ppb,Lower Manhattan,Summer 2019,06/01/2019,24.7
ppb,High Bridge - Morrisania,Summer 2015,06/01/2015,29.9
"per 100,000 children",Coney Island - Sheepshead Bay,2005-2007,01/01/2005,33.4
"per 100,000 children",Coney Island - Sheepshead Bay,2017-2019,01/01/2017,8
"per 100,000 children",Lower Manhattan,2017-2019,01/01/2017,40
"per 100,000 children",Southeast Queens,2005-2007,01/01/2005,72.9
"per 100,000 children",Southeast Queens,2005-2007,01/01/2005,19.7
"per 100,000 children",Bensonhurst - Bay Ridge,2005-2007,01/01/2005,16.9
"per 100,000 children",Coney Island - Sheepshead Bay,2005-2007,01/01/2005,7.5
"per 100,000 children",Union Square - Lower East Side,2017-2019,01/01/2017,105
mcg/m3,Rockaways,Winter 2009-10,12/01/2009,8
mcg/m3,Bensonhurst - Bay Ridge,Winter 2008-09,12/01/2008,11.8
mcg/m3,Manhattan,Annual Average 2019,01/01/2019,8.3
mcg/m3,Manhattan,Winter 2017-18,12/01/2017,9.6
mcg/m3,Union Square - Lower East Side,Annual Average 2019,01/01/2019,8.9
mcg/m3,Lower Manhattan,Winter 2013-14,12/01/2013,14.5
mcg/m3,Flushing - Clearview,Winter 2011-12,12/01/2011,9.2
mcg/m3,Upper East Side-Gramercy,Winter 2011-12,12/01/2011,12.2
mcg/m3,Upper East Side-Gramercy,Winter 2009-10,12/01/2009,13
mcg/m3,Upper East Side-Gramercy,Annual Average 2014,12/01/2013,12.1
ppb,Lower Manhattan,Summer 2015,06/01/2015,27
mcg/m3,Queens Village (CD13),Winter 2018-19,12/01/2018,6.7
mcg/m3,Canarsie - Flatlands,Annual Average 2015,01/01/2015,8.1
mcg/m3,Canarsie - Flatlands,Winter 2018-19,12/01/2018,6.7
mcg/m3,Jamaica,Annual Average 2009,12/01/2008,10
mcg/m3,South Bronx,Annual Average 2011,12/01/2010,11.4
mcg/m3,South Bronx,Summer 2014,06/01/2014,9.3
mcg/m3,South Bronx,Annual Average 2015,01/01/2015,9.6
mcg/m3,South Bronx,Annual Average 2020,01/01/2020,6.3
mcg/m3,South Bronx,Winter 2018-19,12/01/2018,7.9
mcg/m3,Borough Park,Annual Average 2009,12/01/2008,10.3
ppb,Borough Park,Summer 2017,06/01/2017,13.8
ppb,Long Island City - Astoria,Winter 2009-10,12/01/2009,27.3
ppb,Long Island City - Astoria,Summer 2018,06/01/2018,16.4
ppb,South Bronx,Summer 2011,06/01/2011,20.7
ppb,South Bronx,Summer 2010,06/01/2010,22.1
ppb,South Bronx,Summer 2016,06/01/2016,16.4
ppb,South Bronx,Winter 2015-16,12/01/2015,24.3
ppb,South Bronx,Winter 2020-21,12/01/2020,21.5
ppb,Borough Park,Summer 2011,06/01/2011,32.7
ppb,Canarsie - Flatlands,Summer 2011,06/01/2011,35.9
mcg/m3,Canarsie - Flatlands,Annual Average 2018,01/01/2018,6.7
number,Queens,2015,01/01/2015,15.6
number,Queens,2015,01/01/2015,0.2
ppb,Jamaica,Summer 2014,06/01/2014,32.6
ppb,Long Island City - Astoria,Summer 2014,06/01/2014,30.7
ppb,Coney Island (CD13),Winter 2012-13,12/01/2012,21.3
ppb,Sheepshead Bay (CD15),Annual Average 2010,12/01/2009,19.4
mcg/m3,South Bronx,Annual Average 2012,12/01/2011,10.2
mcg/m3,South Bronx,Summer 2022,06/01/2022,7.2
mcg/m3,Borough Park,Annual Average 2012,12/01/2011,8.9
mcg/m3,Queens Village (CD13),Winter 2019-20,12/01/2019,7.2
ppb,Coney Island (CD13),Annual Average 2011,12/01/2010,17.7
ppb,Sheepshead Bay (CD15),Annual Average 2011,12/01/2010,19.4
"per 100,000 adults",Queens,2012-2014,01/02/2012,30.3
mcg/m3,Willowbrook,Winter 2009-10,12/01/2009,9.3
mcg/m3,Willowbrook,Summer 2018,06/01/2018,7.7
mcg/m3,Ridgewood - Forest Hills,Winter 2009-10,12/01/2009,9.7
"per 100,000 adults",Sunset Park,2012-2014,01/02/2012,5.2
ppb,Belmont and East Tremont (CD6),Summer 2014,06/01/2014,17.3
ppb,Belmont and East Tremont (CD6),Winter 2018-19,12/01/2018,22
"per 100,000 children",Fordham - Bronx Pk,2012-2014,01/02/2012,232.6
"per 100,000 children",East Harlem,2005-2007,01/01/2005,43.1
